trial_id,condition,PC1,PC2
human_Group8_34.csv,human,0.17465559767541478,0.17694579895982773
human_Group8_35.csv,human,0.6090936235872753,-0.722277548215756
human_Group8_36.csv,human,1.4395637698153763,-0.3979715924016352
human_Group8_37.csv,human,0.34231170083776885,1.5322531940167987
human_Group8_38.csv,human,-1.3046398834125492,1.0347566800370256
human_Group8_39.csv,human,-0.06951152274600626,-1.1317635333785592
human_Group8_4.csv,human,0.551856349437031,0.07076932736822458
human_Group8_40.csv,human,-1.2892595250433447,0.37867999858801205
human_Group8_41.csv,human,-0.589909128527676,-0.0823391983190532
human_Group8_42.csv,human,-0.2047326330446823,-1.4461951189179736
human_Group8_5.csv,human,1.2140471038243072,0.4813666163509404
human_Group8_6.csv,human,2.649262404406294,0.6480163757767321
human_Group8_7.csv,human,0.327830441078925,0.15221810498117128
human_Group8_8.csv,human,1.1751629493419788,0.42429545815650355
human_Group8_9.csv,human,0.7350663148475697,0.5488951127645038
human_Group9_1.csv,human,1.6231648875299098,-0.18291262432701405
human_Group9_10.csv,human,0.4211019200593251,0.3927977733391195
human_Group9_11.csv,human,-1.0090491178112468,0.7303856541940114
human_Group9_12.csv,human,1.1601011609608238,-1.5051050558730847
human_Group9_13.csv,human,1.0275052488398888,-1.835906280314391
human_Group9_14.csv,human,-0.12331977529262104,0.6965860897622678
human_Group9_15.csv,human,0.520099040406808,-0.7662805435967566
human_Group9_16.csv,human,-0.45215522259455215,1.316974211915721
human_Group9_17.csv,human,0.5989918120282061,-1.5782812799746737
human_Group9_18.csv,human,1.1592856623289838,-1.352917558627523
human_Group9_19.csv,human,0.6578347488841795,2.6665840597698973
human_Group9_2.csv,human,-0.16840292620691083,-0.35997792956147356
human_Group9_20.csv,human,-0.5089006015275646,1.3994834625040387
human_Group9_21.csv,human,0.48704139451291467,-0.9049594444593019
human_Group9_22.csv,human,0.5162195611169726,2.7776487511710286
human_Group9_23.csv,human,0.027523982834181237,-2.0434498646109134
human_Group9_24.csv,human,0.8202609135235046,0.9283607743072454
human_Group9_25.csv,human,-0.6366322375204653,1.140404099897451
human_Group9_26.csv,human,-0.2692405159536949,1.1296747085155114
human_Group9_27.csv,human,-0.6981569961330822,-0.3804319336004928
human_Group9_28.csv,human,0.007163911676153647,-0.19145189053749667
human_Group9_29.csv,human,0.06820075785878292,0.5648348016016785
human_Group9_3.csv,human,0.8952582803386406,-0.0846123006659769
human_Group9_30.csv,human,-0.19090811109064618,-1.3392462927761626
human_Group9_31.csv,human,0.29272624182618695,-1.6713342606213277
human_Group9_32.csv,human,1.2331159374607776,-0.9225537466095566
human_Group9_33.csv,human,-0.2029365835771291,2.3869247738525603
human_Group9_34.csv,human,-0.5497356826332674,1.833039649273832
human_Group9_35.csv,human,0.47172721878560414,-0.43319149262336915
human_Group9_36.csv,human,-0.09560239030402277,0.45071588176550165
human_Group9_37.csv,human,0.12077523145614981,-0.5863595782312891
human_Group9_38.csv,human,0.22364244399080108,0.3750930698641528
human_Group9_39.csv,human,0.7533955359446931,-0.6307277587128151
human_Group9_4.csv,human,3.1352024599102197,0.444349828151434
human_Group9_40.csv,human,0.8640495218687921,-0.8483438184588941
human_Group9_41.csv,human,0.6351680124978081,2.1894075732688
human_Group9_42.csv,human,0.25413194343716444,0.8586913908983439
human_Group9_5.csv,human,2.0806841525842223,0.32013578794826036
human_Group9_6.csv,human,2.6959000030632594,0.7082643158908308
human_Group9_7.csv,human,3.2238761615790237,-0.34181483235762483
human_Group9_8.csv,human,1.7024301454814519,-0.2455402565502089
human_Group9_9.csv,human,1.1031864585923936,0.4364958680857316
robot_Extra_t1.csv,robot,0.7169271152770029,-0.3390771839407688
robot_Extra_t10.csv,robot,2.094289210887944,-0.13918449373807826
robot_Extra_t11.csv,robot,1.7376420293921722,-0.33792720085990824
robot_Extra_t12.csv,robot,0.2775617988929354,-0.22045650314876952
robot_Extra_t2.csv,robot,-0.29234617848167926,-0.4735004573075461
robot_Extra_t3.csv,robot,0.026562356620464158,-0.2469971880598738
robot_Extra_t4.csv,robot,1.0882678791056515,-0.22914680172021498
robot_Extra_t5.csv,robot,1.7802686491937068,-0.10901721095887758
robot_Extra_t6.csv,robot,-0.36117183719108953,-0.2545062234877836
robot_Extra_t7.csv,robot,0.1314394903360973,-0.11727197112838225
robot_Extra_t8.csv,robot,1.464470047217516,-0.054316524971880234
robot_Extra_t9.csv,robot,-0.4785173503437641,-0.43483341826226535
robot_Group10_t1.csv,robot,0.5810828471952619,0.032702409021366244
robot_Group10_t2.csv,robot,-0.49816709535219456,-0.2990632911283937
robot_Group10_t3.csv,robot,-0.30013772486096646,-0.20901765249431606
robot_Group8_t1.csv,robot,1.708731544697108,-0.08392864495067116
robot_Group8_t10.csv,robot,0.06479671262755259,0.1588634145188871
robot_Group8_t11.csv,robot,0.19282742585535073,-0.3791703675365409
robot_Group8_t12.csv,robot,-0.5933466537399086,0.14190491934655192
robot_Group8_t2.csv,robot,0.5005580810861189,0.23131734246457158
robot_Group8_t3.csv,robot,1.6349613716869131,0.5620464499209583
robot_Group8_t4.csv,robot,1.6314507087512775,0.5608887862559391
robot_Group8_t5.csv,robot,2.4216038683936265,0.6356657244257985
robot_Group8_t6.csv,robot,1.6183494875854998,0.4576522560099887
robot_Group8_t7.csv,robot,0.7474846752075466,0.33269517586406094
robot_Group8_t8.csv,robot,0.683733640094154,0.1104343009593334
robot_Group8_t9.csv,robot,0.2779610212799798,0.5402222573706141
robot_Group9_t1.csv,robot,1.2116742276417025,0.17733198172201356
robot_Group9_t10.csv,robot,0.6304373939620422,0.4727083282771312
robot_Group9_t11.csv,robot,1.4568337557061157,0.47400986007716966
robot_Group9_t12.csv,robot,1.0458355567813926,0.48771449380920767
robot_Group9_t2.csv,robot,0.17309518956248082,0.26088748034528375
robot_Group9_t3.csv,robot,1.6340671559875763,0.2634583374340083
robot_Group9_t4.csv,robot,0.6801874747047069,0.4075663852723487
robot_Group9_t5.csv,robot,0.06664816446502259,0.016151690338578998
robot_Group9_t6.csv,robot,0.1200546855179924,-0.24856999675264324
robot_Group9_t7.csv,robot,0.7976763794344469,0.1694472472571997
robot_Group9_t8.csv,robot,0.4749930008760433,0.19797044176606482
robot_Group9_t9.csv,robot,-0.4672267706908478,0.17465659650076637
